,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
33,4,5,1991,4,1,478.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10.0,1.8,1.5,88,0.0,0.0,100,1.8,1.5,88,10.8,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,478.4,478.4,0.3,128.3,142.0,133.0,123.1,44.4,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,40.3,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.0,10.8,13.6,355.7
34,5,5,1991,5,1,480.0,3.4,0.0,0.0,3.4,0.0,0.1,0.0,10.0,1.8,1.8,100,0.0,0.0,100,1.8,1.8,100,12.4,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,480.0,480.0,0.3,130.0,142.0,133.0,123.1,44.4,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,42.0,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,9.1,12.4,15.7,355.7
35,6,5,1991,6,1,481.5,2.9,0.0,0.0,2.9,0.0,0.0,0.0,10.0,1.4,1.4,100,0.0,0.0,100,1.4,1.4,100,10.8,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,481.5,481.5,0.3,131.4,142.0,133.0,123.1,44.3,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,43.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.3,6.7,10.8,14.8,355.7
36,7,5,1991,7,1,480.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.3,1.3,100,0.0,0.0,100,1.3,1.3,100,9.2,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,480.1,480.1,0.3,130.1,142.0,133.0,123.1,44.3,83.5,43.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,42.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.2,9.2,13.1,355.7
37,8,5,1991,8,1,477.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,2.8,92,0.0,0.0,100,3.1,2.8,92,9.2,0.33,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,477.3,477.3,0.33,138.3,153.8,144.0,133.3,49.2,90.8,47.2,0.0,0.0,0.0,0.000     0.000,0.33,0.0,0.0,0,10.0,0.0,39.3,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.3,9.2,14.2,355.7
38,9,5,1991,9,1,482.7,7.9,0.0,0.0,7.7,0.2,0.0,0.0,10.0,2.3,2.3,100,0.0,0.0,100,2.3,2.3,100,10.2,0.36,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,482.7,482.7,0.36,158.9,170.0,159.1,147.5,54.9,100.7,53.0,0.0,0.0,0.0,0.000     0.000,0.36,0.0,0.0,0,10.0,0.0,44.7,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.1,5.1,10.2,15.4,355.7
39,10,5,1991,10,1,479.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.3,3.3,100,0.0,0.0,100,3.3,3.3,100,2.6,0.39,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,479.4,479.4,0.39,169.1,184.5,172.7,160.1,60.6,109.7,58.1,0.0,0.0,0.0,0.000     0.000,0.39,0.0,0.0,0,10.0,0.0,41.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.6,2.6,5.7,355.7
40,11,5,1991,11,1,475.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,4.0,96,0.0,0.0,100,4.2,4.0,96,5.6,0.42,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,475.4,475.4,0.42,175.5,196.8,183.2,169.8,64.9,116.5,61.9,0.0,0.0,0.0,0.000     0.000,0.42,0.0,0.0,0,10.0,0.0,37.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-1.9,5.6,13.1,355.7
41,12,5,1991,12,1,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,3.4,75,0.0,0.0,100,4.5,3.4,75,8.6,0.45,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,472.0,472.0,0.45,181.6,208.2,192.6,178.6,68.5,122.5,65.2,0.0,0.0,0.0,0.000     0.000,0.45,0.0,0.0,0,10.0,0.0,34.0,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,8.6,16.2,355.7
42,13,5,1991,13,2,469.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,2.1,60,0.4,0.4,100,3.8,2.5,65,11.2,0.48,-9,0,0,0,0,7.0,7.0,9,0.13,0.4,0.4,0.4,100,12.1,0.014,-9.9,0.0,0.0,100,0.0,0.0,0.0,469.5,469.5,0.48,188.0,218.9,201.5,179.2,71.5,122.6,68.3,0.0,0.0,0.0,0.000     0.000,0.48,0.0,0.0,0,10.0,0.0,31.5,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,11.2,19.3,355.7
43,14,5,1991,14,2,469.0,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,1.7,1.7,100,0.2,0.2,100,2.0,2.0,100,12.6,0.5,-9,0,0,0,0,7.3,7.3,5,0.13,0.2,0.2,0.2,100,12.1,0.029,-9.9,0.0,0.0,100,0.0,0.0,0.0,469.0,469.0,0.5,195.9,229.1,209.9,177.7,73.6,121.2,71.3,0.0,0.0,0.0,0.000     0.000,0.5,0.0,0.0,0,10.0,0.0,31.0,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,9.0,12.6,16.1,355.7
44,15,5,1991,15,2,466.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,1.9,87,0.3,0.3,100,2.5,2.2,88,12.4,0.53,-9,0,0,0,0,7.5,7.5,5,0.14,0.3,0.3,0.3,100,12.1,0.045,-9.9,0.0,0.0,100,0.0,0.0,0.0,466.8,466.8,0.53,201.8,238.9,218.1,187.4,76.9,128.0,74.2,0.0,0.0,0.0,0.000     0.000,0.53,0.0,0.0,0,10.0,0.0,28.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.5,12.4,18.4,355.7
45,16,5,1991,16,2,464.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,1.6,72,0.3,0.3,100,2.5,1.9,75,13.4,0.55,-9,0,0,0,0,7.8,7.8,3,0.14,0.3,0.3,0.3,100,12.1,0.061,-9.9,0.0,0.0,100,0.0,0.0,0.0,464.9,464.9,0.55,207.8,248.4,225.9,194.2,79.8,132.7,77.0,0.0,0.0,0.0,0.000     0.000,0.55,0.0,0.0,0,10.0,0.0,26.9,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,7.9,13.4,18.9,355.7
46,17,5,1991,17,2,464.6,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,3.2,3.2,100,0.5,0.5,100,3.7,3.7,100,13.4,0.57,-9,0,0,0,0,8.1,8.1,3,0.15,0.5,0.5,0.5,100,12.1,0.078,-9.9,0.0,0.0,100,0.0,0.0,0.0,464.6,464.6,0.57,215.1,257.5,233.5,207.2,83.2,141.9,79.6,0.0,0.0,0.0,0.000     0.000,0.57,0.0,0.0,0,10.0,0.0,26.6,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.4,8.0,13.4,18.9,355.7
47,18,5,1991,18,2,462.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.1,68,0.5,0.5,100,3.5,2.5,72,15.2,0.59,-9,0,0,0,0,8.4,8.4,0,0.15,0.5,0.5,0.5,100,12.1,0.096,-9.9,0.0,0.0,100,0.0,0.0,0.0,462.1,462.1,0.59,219.9,266.4,240.8,212.5,85.8,145.6,82.2,0.0,0.0,0.0,0.000     0.000,0.59,0.0,0.0,0,10.0,0.0,24.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.0,15.2,19.4,355.7
48,19,5,1991,19,2,468.8,9.4,0.0,0.0,9.4,0.0,0.0,0.0,10.0,2.4,2.4,100,0.4,0.4,100,2.8,2.8,100,14.8,0.61,-9,0,0,0,0,8.7,8.7,0,0.16,0.4,0.4,0.4,100,12.1,0.115,-9.9,0.0,0.0,100,0.0,0.0,0.0,468.8,468.8,0.61,233.7,275.0,248.0,214.4,88.0,146.7,84.8,0.0,0.0,0.0,0.000     0.000,0.61,0.0,0.0,0,10.0,0.0,30.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.5,10.3,14.8,19.4,355.7
49,20,5,1991,20,2,467.9,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,2.9,2.9,100,0.5,0.5,100,3.4,3.4,100,12.8,0.64,0,0,0,0,0,9.0,9.0,4,0.16,0.5,0.5,0.5,100,12.1,0.134,-9.9,0.0,0.0,100,0.0,0.0,0.0,467.9,467.9,0.64,239.8,283.4,254.9,224.3,90.9,153.7,87.2,0.0,0.0,0.0,0.000     0.000,0.64,0.0,0.0,0,10.0,0.0,29.9,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.1,8.9,12.8,16.6,355.7
50,21,5,1991,21,2,467.8,2.2,0.0,0.0,2.2,0.0,0.0,0.0,10.0,2.0,2.0,100,0.3,0.3,100,2.3,2.3,100,12.4,0.66,0,0,0,0,0,9.3,9.3,5,0.17,0.3,0.3,0.3,100,12.1,0.153,-9.9,0.0,0.0,100,0.0,0.0,0.0,467.8,467.8,0.66,246.5,291.6,261.7,223.7,92.7,153.0,89.6,0.0,0.0,0.0,0.000     0.000,0.66,0.0,0.0,0,10.0,0.0,29.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.1,8.1,12.4,16.7,355.7
51,22,5,1991,22,2,465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,2.0,89,0.3,0.3,100,2.5,2.3,91,9.3,0.67,0,0,0,0,0,9.7,9.7,22,0.17,0.3,0.3,0.3,100,12.1,0.169,-9.9,0.0,0.0,100,0.0,0.0,0.0,465.5,465.5,0.67,250.9,299.6,268.4,231.5,95.4,158.5,92.0,0.0,0.0,0.0,0.000     0.000,0.67,0.0,0.0,0,10.0,0.0,27.5,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.7,9.3,12.9,355.7
52,23,5,1991,23,2,463.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.5,73,0.3,0.3,100,2.3,1.8,76,8.7,0.69,0,0,0,0,0,10.0,10.0,29,0.18,0.3,0.3,0.3,100,12.1,0.185,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.7,463.7,0.69,255.6,307.5,274.9,235.7,97.6,161.3,94.3,0.0,0.0,0.0,0.000     0.000,0.69,0.0,0.0,0,10.0,0.0,25.7,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.7,8.7,13.7,355.7
53,24,5,1991,24,2,462.4,1.2,0.0,0.0,1.2,0.0,0.0,0.0,10.0,2.7,2.1,80,0.4,0.4,100,3.0,2.5,82,8.8,0.71,0,0,0,0,0,10.4,10.4,27,0.18,0.4,0.4,0.4,100,12.1,0.201,-9.9,0.0,0.0,100,0.0,0.0,0.0,462.4,462.4,0.71,260.7,315.2,281.3,246.2,100.5,168.8,96.5,0.0,0.0,0.0,0.000     0.000,0.71,0.0,0.0,0,10.0,0.0,24.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.9,3.4,8.8,14.3,355.7
54,25,5,1991,25,2,464.1,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,1.5,1.5,100,0.3,0.3,100,1.8,1.8,100,9.2,0.73,0,0,0,0,0,10.8,10.8,23,0.19,0.3,0.3,0.3,100,12.1,0.219,-9.9,0.0,0.0,100,0.0,0.0,0.0,464.1,464.1,0.73,268.7,322.8,287.6,243.0,101.8,166.2,98.7,0.0,0.0,0.0,0.000     0.000,0.73,0.0,0.0,0,10.0,0.0,26.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.7,4.6,9.2,13.9,355.7
55,26,5,1991,26,2,463.6,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,2.3,2.3,100,0.5,0.5,100,2.9,2.9,100,15.7,0.75,0,0,0,0,0,11.1,11.1,0,0.2,0.5,0.5,0.5,100,12.1,0.242,-9.9,0.0,0.0,100,0.0,0.0,0.0,463.6,463.6,0.75,274.4,330.2,293.7,254.9,104.8,174.7,100.9,0.0,0.0,0.0,0.000     0.000,0.75,0.0,0.0,0,10.0,0.0,25.6,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.6,10.3,15.7,21.0,355.7
56,27,5,1991,27,2,462.0,2.3,0.0,0.0,2.3,0.0,0.0,0.0,10.0,3.6,3.1,87,0.8,0.8,100,4.4,3.9,89,19.0,0.77,0,0,0,0,0,11.6,11.6,0,0.2,0.8,0.8,0.8,100,12.1,0.267,-9.9,0.0,0.0,100,0.0,0.0,0.0,462.0,462.0,0.77,278.8,337.5,299.8,270.6,108.1,186.1,103.0,0.0,0.0,0.0,0.000     0.000,0.77,0.0,0.0,0,10.0,0.0,24.0,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,14.2,19.0,23.9,355.7
57,28,5,1991,28,2,460.2,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,3.7,2.9,78,0.9,0.9,100,4.6,3.8,83,18.6,0.78,0,0,0,0,0,12.0,12.0,0,0.21,0.9,0.9,0.9,100,12.1,0.293,-9.9,0.0,0.0,100,0.0,0.0,0.0,460.2,460.2,0.78,283.0,344.7,305.8,277.6,110.5,190.9,105.2,0.0,0.0,0.0,0.000     0.000,0.78,0.0,0.0,0,10.0,0.0,22.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,12.8,18.6,24.3,355.7
58,29,5,1991,29,2,459.4,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,2.6,2.5,95,0.7,0.7,100,3.3,3.2,96,17.4,0.8,0,0,0,0,0,12.4,12.4,0,0.22,0.7,0.7,0.7,100,12.1,0.319,-9.9,0.0,0.0,100,0.0,0.0,0.0,459.4,459.4,0.8,288.1,351.8,311.6,273.5,111.7,187.7,107.2,0.0,0.0,0.0,0.000     0.000,0.8,0.0,0.0,0,10.0,0.0,21.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,12.4,17.4,22.4,355.7
59,30,5,1991,30,2,460.6,4.2,0.0,0.0,4.2,0.0,0.0,0.0,10.0,2.4,2.4,100,0.6,0.6,100,3.1,3.1,100,15.9,0.82,0,0,0,0,0,12.9,12.9,0,0.23,0.6,0.6,0.6,100,12.1,0.346,-9.9,0.0,0.0,100,0.0,0.0,0.0,460.6,460.6,0.82,295.0,358.8,317.4,277.1,113.6,190.1,109.3,0.0,0.0,0.0,0.000     0.000,0.82,0.0,0.0,0,10.0,0.0,22.6,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.8,11.6,15.9,20.1,355.7
60,31,5,1991,31,2,457.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,2.4,70,0.9,0.9,100,4.4,3.4,76,14.6,0.84,0,0,0,0,0,13.3,13.3,0,0.23,0.9,0.9,0.9,100,12.1,0.374,-9.9,0.0,0.0,100,0.0,0.0,0.0,457.2,457.2,0.84,297.4,365.7,323.2,291.8,116.8,200.7,111.3,0.0,0.0,0.0,0.000     0.000,0.84,0.0,0.0,0,10.0,0.0,19.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5,14.6,19.6,355.7
61,1,6,1991,32,2,478.8,23.9,0.0,0.0,23.2,0.7,0.0,0.0,10.0,1.3,1.3,100,0.4,0.3,98,1.6,1.6,99,13.7,0.85,0,2,0,0,0,13.8,13.8,2,0.24,0.4,0.3,0.3,98,12.1,0.402,-9.9,0.0,0.0,100,0.0,0.0,0.0,478.8,478.8,0.85,324.6,372.5,328.8,276.3,116.6,189.0,113.3,0.0,0.0,0.0,0.000     0.000,0.85,0.0,0.0,0,10.0,0.0,40.8,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.5,11.0,13.7,16.4,355.7
62,2,6,1991,33,2,481.1,6.7,0.0,0.0,6.6,0.1,0.0,0.0,10.0,3.4,3.4,100,1.0,0.9,92,4.4,4.3,98,15.9,0.87,0,8,0,0,0,14.3,14.3,0,0.25,1.0,0.9,0.9,92,12.1,0.43,-9.9,0.0,0.0,99,0.0,0.0,0.0,481.1,481.1,0.87,332.4,379.2,334.4,301.9,120.9,207.7,115.2,0.0,0.0,0.0,0.000     0.000,0.87,0.0,0.0,0,10.0,0.0,43.1,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.0,12.2,15.9,19.7,355.7
63,3,6,1991,34,2,479.3,1.7,0.0,0.0,1.7,0.0,0.0,0.0,10.0,2.8,2.7,99,0.8,0.7,92,3.5,3.4,97,10.7,0.88,0,8,0,0,0,14.8,14.8,12,0.26,0.8,0.7,0.7,92,12.1,0.455,-9.9,0.0,0.0,99,0.0,0.0,0.0,479.3,479.3,0.88,336.2,385.8,339.8,300.9,122.3,206.7,117.2,0.0,0.0,0.0,0.000     0.000,0.88,0.0,0.0,0,10.0,0.0,41.3,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.3,6.7,10.7,14.7,355.7
64,4,6,1991,35,2,475.9,1.8,0.0,0.0,1.8,0.0,0.0,0.0,10.0,4.2,4.0,96,1.2,1.2,98,5.4,5.2,96,11.5,0.9,0,2,0,0,0,15.4,15.4,8,0.27,1.2,1.2,1.2,98,12.1,0.484,-9.9,0.0,0.0,99,0.0,0.0,0.0,475.9,475.9,0.9,338.1,392.3,345.2,320.3,125.8,220.8,119.1,0.0,0.0,0.0,0.000     0.000,0.9,0.0,0.0,0,10.0,0.0,37.9,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.0,4.7,11.5,18.3,355.7
65,5,6,1991,36,2,472.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6,2.6,70,1.2,1.2,100,4.8,3.8,78,15.1,0.92,0,0,0,0,0,16.0,16.0,0,0.28,1.2,1.2,1.2,100,12.1,0.517,-9.9,0.0,0.0,99,0.0,0.0,0.0,472.2,472.2,0.92,338.0,398.5,348.8,318.4,126.4,219.2,120.2,0.0,0.0,0.0,0.000     0.000,0.92,0.0,0.0,0,10.0,0.0,34.2,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,8.1,15.1,22.0,355.7
66,6,6,1991,37,2,469.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,1.7,54,1.1,1.1,100,4.3,2.8,66,18.0,0.93,0,0,0,0,0,16.5,16.5,0,0.28,1.1,1.1,1.1,100,12.1,0.551,-9.9,0.0,0.0,99,0.0,0.0,0.0,469.4,469.4,0.93,338.8,404.5,352.4,317.3,127.1,218.1,121.3,0.0,0.0,0.0,0.000     0.000,0.93,0.0,0.0,0,10.0,0.0,31.4,45.0,43.0,42.0,34.0,34.0,34.0,34.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.8,18.0,23.1,355.7
